Phon1	Phon2	Phon3	Count	Prob(Phon1 Phon2 Phon3)
g	f	I	1	6.76361176868448e-05
@	d	t	1	6.76361176868448e-05
i	d	n	1	6.76361176868448e-05
3	s	5	1	6.76361176868448e-05
H	z	I	1	6.76361176868448e-05
k	g	1	1	6.76361176868448e-05
#	k	2	1	6.76361176868448e-05
z	b	l	1	6.76361176868448e-05
j	Q	N	1	6.76361176868448e-05
d	g	#	1	6.76361176868448e-05
i	{	n	1	6.76361176868448e-05
v	3	R	1	6.76361176868448e-05
d	$	d	1	6.76361176868448e-05
#	_	l	1	6.76361176868448e-05
f	#	g	1	6.76361176868448e-05
i	Q	S	1	6.76361176868448e-05
 	D	V	1	6.76361176868448e-05
N	g	{	1	6.76361176868448e-05
n	f	4	1	6.76361176868448e-05
s	i	D	1	6.76361176868448e-05
I	_	l	1	6.76361176868448e-05
t	i	r	1	6.76361176868448e-05
h	Q	J	1	6.76361176868448e-05
l	d	Q	1	6.76361176868448e-05
v	u	d	1	6.76361176868448e-05
h	6	E	1	6.76361176868448e-05
@	S	{	1	6.76361176868448e-05
n	z	s	1	6.76361176868448e-05
g	Q	S	1	6.76361176868448e-05
l	3	b	1	6.76361176868448e-05
d	1	5	1	6.76361176868448e-05
_	1	k	1	6.76361176868448e-05
Q	s	2	1	6.76361176868448e-05
k	g	#	1	6.76361176868448e-05
5	j	5	1	6.76361176868448e-05
f	@	z	1	6.76361176868448e-05
E	T	P	1	6.76361176868448e-05
6	s	l	1	6.76361176868448e-05
Q	n	E	1	6.76361176868448e-05
1	I	 	1	6.76361176868448e-05
V	g	6	1	6.76361176868448e-05
m	T	r	1	6.76361176868448e-05
2	w	U	1	6.76361176868448e-05
V	t	{	1	6.76361176868448e-05
p	1	z	1	6.76361176868448e-05
#	g	1	1	6.76361176868448e-05
5	l	v	1	6.76361176868448e-05
P	s	2	1	6.76361176868448e-05
I	S	f	1	6.76361176868448e-05
5	p	$	1	6.76361176868448e-05
l	1	T	1	6.76361176868448e-05
k	i	S	1	6.76361176868448e-05
Q	S	s	1	6.76361176868448e-05
i	p	6	1	6.76361176868448e-05
i	S	E	1	6.76361176868448e-05
m	k	r	1	6.76361176868448e-05
n	{	T	1	6.76361176868448e-05
P	w	i	1	6.76361176868448e-05
{	p	w	1	6.76361176868448e-05
U	l	U	1	6.76361176868448e-05
t	S	2	1	6.76361176868448e-05
k	i	Q	1	6.76361176868448e-05
l	b	6	1	6.76361176868448e-05
$	z	1	1	6.76361176868448e-05
m	s	i	1	6.76361176868448e-05
1	n	5	1	6.76361176868448e-05
I	k	6	1	6.76361176868448e-05
k	P	S	1	6.76361176868448e-05
i	w	2	1	6.76361176868448e-05
k	p	V	1	6.76361176868448e-05
u	d	w	1	6.76361176868448e-05
T	2	 	1	6.76361176868448e-05
m	1	b	1	6.76361176868448e-05
1	b	2	1	6.76361176868448e-05
@	S	7	1	6.76361176868448e-05
l	$	j	1	6.76361176868448e-05
h	u	E	1	6.76361176868448e-05
t	H	k	1	6.76361176868448e-05
#	f	3	1	6.76361176868448e-05
1	z	m	1	6.76361176868448e-05
i	s	s	1	6.76361176868448e-05
w	@	 	1	6.76361176868448e-05
g	4	d	1	6.76361176868448e-05
t	U	 	1	6.76361176868448e-05
#	s	5	1	6.76361176868448e-05
i	z	p	1	6.76361176868448e-05
t	3	z	1	6.76361176868448e-05
E	D	r	1	6.76361176868448e-05
#	z	b	1	6.76361176868448e-05
f	h	j	1	6.76361176868448e-05
z	b	#	1	6.76361176868448e-05
p	k	Q	1	6.76361176868448e-05
E	T	r	1	6.76361176868448e-05
m	_	u	1	6.76361176868448e-05
H	s	Q	1	6.76361176868448e-05
d	S	u	1	6.76361176868448e-05
1	d	V	1	6.76361176868448e-05
5	z	k	1	6.76361176868448e-05
P	s	I	1	6.76361176868448e-05
r	~	N	1	6.76361176868448e-05
u	v	i	1	6.76361176868448e-05
D	@	_	1	6.76361176868448e-05
I	5	d	1	6.76361176868448e-05
n	m	2	1	6.76361176868448e-05
l	s	h	1	6.76361176868448e-05
g	h	5	1	6.76361176868448e-05
@	t	P	1	6.76361176868448e-05
t	q	N	1	6.76361176868448e-05
z	P	I	1	6.76361176868448e-05
b	2	z	1	6.76361176868448e-05
2	s	J	1	6.76361176868448e-05
n	Z	1	1	6.76361176868448e-05
f	d	1	1	6.76361176868448e-05
5	p	d	1	6.76361176868448e-05
n	{	z	1	6.76361176868448e-05
n	1	T	1	6.76361176868448e-05
s	1	g	1	6.76361176868448e-05
g	E	r	1	6.76361176868448e-05
z	r	4	1	6.76361176868448e-05
g	@	f	1	6.76361176868448e-05
z	l	Q	1	6.76361176868448e-05
u	g	I	1	6.76361176868448e-05
5	s	h	1	6.76361176868448e-05
d	f	i	1	6.76361176868448e-05
N	g	6	1	6.76361176868448e-05
$	s	s	1	6.76361176868448e-05
1	g	3	1	6.76361176868448e-05
k	6	S	1	6.76361176868448e-05
n	u	s	1	6.76361176868448e-05
7	n	#	1	6.76361176868448e-05
t	_	E	1	6.76361176868448e-05
E	n	3	1	6.76361176868448e-05
h	{	f	1	6.76361176868448e-05
d	z	I	1	6.76361176868448e-05
b	5	Z	1	6.76361176868448e-05
u	d	z	1	6.76361176868448e-05
r	w	#	1	6.76361176868448e-05
{	b	Q	1	6.76361176868448e-05
$	S	{	1	6.76361176868448e-05
~	m	b	1	6.76361176868448e-05
f	b	4	1	6.76361176868448e-05
#	m	J	1	6.76361176868448e-05
Q	_	p	1	6.76361176868448e-05
v	m	E	1	6.76361176868448e-05
p	5	S	1	6.76361176868448e-05
w	3	z	1	6.76361176868448e-05
N	k	T	1	6.76361176868448e-05
t	T	$	1	6.76361176868448e-05
@	m	m	1	6.76361176868448e-05
n	r	6	1	6.76361176868448e-05
D	8	R	1	6.76361176868448e-05
 	3	J	1	6.76361176868448e-05
p	7	l	1	6.76361176868448e-05
g	E	k	1	6.76361176868448e-05
d	P	f	1	6.76361176868448e-05
1	d	{	1	6.76361176868448e-05
d	z	2	1	6.76361176868448e-05
I	8	k	1	6.76361176868448e-05
m	S	8	1	6.76361176868448e-05
d	i	2	1	6.76361176868448e-05
$	n	r	1	6.76361176868448e-05
6	l	m	1	6.76361176868448e-05
l	u	$	1	6.76361176868448e-05
7	s	1	1	6.76361176868448e-05
t	2	D	1	6.76361176868448e-05
S	@	k	1	6.76361176868448e-05
Z	H	z	1	6.76361176868448e-05
g	k	V	1	6.76361176868448e-05
j	Q	l	1	6.76361176868448e-05
$	z	m	1	6.76361176868448e-05
l	v	j	1	6.76361176868448e-05
b	5	p	1	6.76361176868448e-05
d	S	1	1	6.76361176868448e-05
1	p	w	1	6.76361176868448e-05
2	m	5	1	6.76361176868448e-05
E	f	H	1	6.76361176868448e-05
9	d	E	1	6.76361176868448e-05
N	I	l	1	6.76361176868448e-05
n	l	Q	1	6.76361176868448e-05
2	m	f	1	6.76361176868448e-05
u	d	i	1	6.76361176868448e-05
i	m	h	1	6.76361176868448e-05
N	J	8	1	6.76361176868448e-05
$	n	p	1	6.76361176868448e-05
h	u	R	1	6.76361176868448e-05
m	S	#	1	6.76361176868448e-05
P	t	{	1	6.76361176868448e-05
5	m	g	1	6.76361176868448e-05
@	v	f	1	6.76361176868448e-05
d	6	s	1	6.76361176868448e-05
r	8	l	1	6.76361176868448e-05
2	i	n	1	6.76361176868448e-05
t	p	#	1	6.76361176868448e-05
1	k	5	1	6.76361176868448e-05
5	t	8	1	6.76361176868448e-05
t	@	T	1	6.76361176868448e-05
u	l	w	1	6.76361176868448e-05
j	$	d	1	6.76361176868448e-05
m	m	@	1	6.76361176868448e-05
5	f	3	1	6.76361176868448e-05
V	r	7	1	6.76361176868448e-05
 	@	R	1	6.76361176868448e-05
E	g	1	1	6.76361176868448e-05
r	6	b	1	6.76361176868448e-05
1	v	V	1	6.76361176868448e-05
@	N	k	1	6.76361176868448e-05
E	k	p	1	6.76361176868448e-05
i	t	#	1	6.76361176868448e-05
S	6	U	1	6.76361176868448e-05
l	~	N	1	6.76361176868448e-05
Q	n	$	1	6.76361176868448e-05
g	6	J	1	6.76361176868448e-05
v	6	d	1	6.76361176868448e-05
l	m	s	1	6.76361176868448e-05
#	J	b	1	6.76361176868448e-05
1	l	1	1	6.76361176868448e-05
5	g	E	1	6.76361176868448e-05
6	J	s	1	6.76361176868448e-05
E	k	6	1	6.76361176868448e-05
2	b	E	1	6.76361176868448e-05
{	p	H	1	6.76361176868448e-05
v	h	1	1	6.76361176868448e-05
v	j	#	1	6.76361176868448e-05
S	3	p	1	6.76361176868448e-05
 	t	c	1	6.76361176868448e-05
3	T	f	1	6.76361176868448e-05
5	r	5	1	6.76361176868448e-05
h	7	w	1	6.76361176868448e-05
3	z	d	1	6.76361176868448e-05
d	p	@	1	6.76361176868448e-05
u	S	P	1	6.76361176868448e-05
$	J	g	1	6.76361176868448e-05
d	u	J	1	6.76361176868448e-05
S	J	8	1	6.76361176868448e-05
h	8	S	1	6.76361176868448e-05
i	n	#	1	6.76361176868448e-05
t	P	{	1	6.76361176868448e-05
t	l	#	1	6.76361176868448e-05
_	w	2	1	6.76361176868448e-05
u	$	l	1	6.76361176868448e-05
Q	n	2	1	6.76361176868448e-05
E	l	l	1	6.76361176868448e-05
V	J	n	1	6.76361176868448e-05
I	p	4	1	6.76361176868448e-05
m	1	@	1	6.76361176868448e-05
s	t	U	1	6.76361176868448e-05
z	U	k	1	6.76361176868448e-05
k	d	r	1	6.76361176868448e-05
n	6	s	1	6.76361176868448e-05
u	p	Q	1	6.76361176868448e-05
E	t	d	1	6.76361176868448e-05
@	w	{	1	6.76361176868448e-05
7	w	U	1	6.76361176868448e-05
l	p	U	1	6.76361176868448e-05
E	t	7	1	6.76361176868448e-05
k	k	V	1	6.76361176868448e-05
 	u	f	1	6.76361176868448e-05
D	z	p	1	6.76361176868448e-05
j	I	p	1	6.76361176868448e-05
$	s	H	1	6.76361176868448e-05
N	k	7	1	6.76361176868448e-05
E	f	1	1	6.76361176868448e-05
Q	t	j	1	6.76361176868448e-05
6	s	5	1	6.76361176868448e-05
d	t	Q	1	6.76361176868448e-05
p	P	J	1	6.76361176868448e-05
u	E	v	1	6.76361176868448e-05
{	m	7	1	6.76361176868448e-05
b	5	v	1	6.76361176868448e-05
 	~	m	1	6.76361176868448e-05
f	r	8	1	6.76361176868448e-05
@	d	6	1	6.76361176868448e-05
2	t	_	1	6.76361176868448e-05
1	r	i	1	6.76361176868448e-05
n	J	V	1	6.76361176868448e-05
J	I	w	1	6.76361176868448e-05
Q	m	t	1	6.76361176868448e-05
b	u	f	1	6.76361176868448e-05
n	3	S	1	6.76361176868448e-05
S	l	2	1	6.76361176868448e-05
Z	H	m	1	6.76361176868448e-05
N	1	d	1	6.76361176868448e-05
V	t	S	1	6.76361176868448e-05
1	g	#	1	6.76361176868448e-05
z	b	{	1	6.76361176868448e-05
s	T	f	1	6.76361176868448e-05
t	H	w	1	6.76361176868448e-05
v	7	t	1	6.76361176868448e-05
i	g	V	1	6.76361176868448e-05
m	1	f	1	6.76361176868448e-05
7	_	E	1	6.76361176868448e-05
i	d	u	1	6.76361176868448e-05
H	r	1	1	6.76361176868448e-05
u	T	n	1	6.76361176868448e-05
k	p	r	1	6.76361176868448e-05
l	t	H	1	6.76361176868448e-05
d	J	2	1	6.76361176868448e-05
p	p	8	1	6.76361176868448e-05
1	d	w	1	6.76361176868448e-05
H	s	t	1	6.76361176868448e-05
i	h	6	1	6.76361176868448e-05
6	J	g	1	6.76361176868448e-05
@	_	1	1	6.76361176868448e-05
E	v	j	1	6.76361176868448e-05
_	l	Q	1	6.76361176868448e-05
d	n	5	1	6.76361176868448e-05
5	h	E	1	6.76361176868448e-05
2	v	s	1	6.76361176868448e-05
I	k	3	1	6.76361176868448e-05
T	k	w	1	6.76361176868448e-05
g	k	{	1	6.76361176868448e-05
#	d	s	1	6.76361176868448e-05
$	n	u	1	6.76361176868448e-05
t	U	8	1	6.76361176868448e-05
t	u	k	1	6.76361176868448e-05
d	i	@	1	6.76361176868448e-05
6	t	v	1	6.76361176868448e-05
p	S	5	1	6.76361176868448e-05
#	p	l	1	6.76361176868448e-05
@	S	3	1	6.76361176868448e-05
l	6	S	1	6.76361176868448e-05
w	U	f	1	6.76361176868448e-05
$	n	i	1	6.76361176868448e-05
i	s	1	1	6.76361176868448e-05
p	H	h	1	6.76361176868448e-05
1	m	s	1	6.76361176868448e-05
Q	m	3	1	6.76361176868448e-05
N	f	i	1	6.76361176868448e-05
@	l	k	1	6.76361176868448e-05
k	2	h	1	6.76361176868448e-05
S	3	k	1	6.76361176868448e-05
l	7	w	1	6.76361176868448e-05
z	p	8	1	6.76361176868448e-05
d	Q	b	1	6.76361176868448e-05
u	_	l	1	6.76361176868448e-05
@	v	$	1	6.76361176868448e-05
h	u	f	1	6.76361176868448e-05
u	n	7	1	6.76361176868448e-05
D	t	V	1	6.76361176868448e-05
$	z	l	1	6.76361176868448e-05
3	m	l	1	6.76361176868448e-05
 	U	m	1	6.76361176868448e-05
E	_	r	1	6.76361176868448e-05
d	S	#	1	6.76361176868448e-05
8	k	u	1	6.76361176868448e-05
w	8	S	1	6.76361176868448e-05
t	E	_	1	6.76361176868448e-05
m	i	v	1	6.76361176868448e-05
_	E	v	1	6.76361176868448e-05
#	s	#	1	6.76361176868448e-05
j	1	z	1	6.76361176868448e-05
z	F	 	1	6.76361176868448e-05
u	l	f	1	6.76361176868448e-05
b	n	5	1	6.76361176868448e-05
r	2	r	1	6.76361176868448e-05
d	z	t	1	6.76361176868448e-05
2	z	l	1	6.76361176868448e-05
{	v	w	1	6.76361176868448e-05
N	p	u	1	6.76361176868448e-05
N	s	Q	1	6.76361176868448e-05
8	m	1	1	6.76361176868448e-05
s	F	 	1	6.76361176868448e-05
l	d	{	1	6.76361176868448e-05
t	I	$	1	6.76361176868448e-05
g	5	{	1	6.76361176868448e-05
#	g	#	1	6.76361176868448e-05
1	5	t	1	6.76361176868448e-05
I	t	g	1	6.76361176868448e-05
t	i	Z	1	6.76361176868448e-05
7	t	7	1	6.76361176868448e-05
n	V	z	1	6.76361176868448e-05
{	n	4	1	6.76361176868448e-05
d	2	_	1	6.76361176868448e-05
w	E	f	1	6.76361176868448e-05
N	r	Q	1	6.76361176868448e-05
l	v	#	1	6.76361176868448e-05
i	k	$	1	6.76361176868448e-05
d	m	5	1	6.76361176868448e-05
5	r	1	1	6.76361176868448e-05
i	z	5	1	6.76361176868448e-05
b	6	z	1	6.76361176868448e-05
r	3	b	1	6.76361176868448e-05
1	p	S	1	6.76361176868448e-05
 	3	s	1	6.76361176868448e-05
3	m	4	1	6.76361176868448e-05
#	p	E	1	6.76361176868448e-05
_	m	{	1	6.76361176868448e-05
p	P	n	1	6.76361176868448e-05
v	w	1	1	6.76361176868448e-05
t	n	V	1	6.76361176868448e-05
$	d	V	1	6.76361176868448e-05
{	k	_	1	6.76361176868448e-05
i	T	Q	1	6.76361176868448e-05
S	E	f	1	6.76361176868448e-05
T	I	z	1	6.76361176868448e-05
E	p	$	1	6.76361176868448e-05
b	4	h	1	6.76361176868448e-05
D	I	s	1	6.76361176868448e-05
V	N	d	1	6.76361176868448e-05
7	z	m	1	6.76361176868448e-05
f	S	u	1	6.76361176868448e-05
s	h	7	1	6.76361176868448e-05
$	v	E	1	6.76361176868448e-05
d	n	$	1	6.76361176868448e-05
d	8	s	1	6.76361176868448e-05
l	4	l	1	6.76361176868448e-05
D	z	b	1	6.76361176868448e-05
b	4	z	1	6.76361176868448e-05
d	$	w	1	6.76361176868448e-05
u	t	7	1	6.76361176868448e-05
z	g	1	1	6.76361176868448e-05
j	8	 	1	6.76361176868448e-05
J	g	3	1	6.76361176868448e-05
{	g	w	1	6.76361176868448e-05
u	s	m	1	6.76361176868448e-05
p	w	i	1	6.76361176868448e-05
J	p	{	1	6.76361176868448e-05
#	v	1	1	6.76361176868448e-05
$	t	w	1	6.76361176868448e-05
5	1	s	1	6.76361176868448e-05
b	s	4	1	6.76361176868448e-05
u	g	U	1	6.76361176868448e-05
u	z	7	1	6.76361176868448e-05
#	b	4	1	6.76361176868448e-05
1	S	E	1	6.76361176868448e-05
p	i	r	1	6.76361176868448e-05
z	@	s	1	6.76361176868448e-05
$	T	k	1	6.76361176868448e-05
t	4	S	1	6.76361176868448e-05
u	{	d	1	6.76361176868448e-05
v	k	Q	1	6.76361176868448e-05
z	p	2	1	6.76361176868448e-05
3	s	j	1	6.76361176868448e-05
g	P	l	1	6.76361176868448e-05
5	s	6	1	6.76361176868448e-05
b	s	Q	1	6.76361176868448e-05
5	k	2	1	6.76361176868448e-05
n	I	r	1	6.76361176868448e-05
1	k	m	1	6.76361176868448e-05
g	6	d	1	6.76361176868448e-05
b	w	I	1	6.76361176868448e-05
f	t	Q	1	6.76361176868448e-05
d	p	8	1	6.76361176868448e-05
v	l	Q	1	6.76361176868448e-05
U	p	V	1	6.76361176868448e-05
k	6	k	1	6.76361176868448e-05
z	m	2	1	6.76361176868448e-05
E	k	k	1	6.76361176868448e-05
3	m	n	1	6.76361176868448e-05
S	h	E	1	6.76361176868448e-05
s	i	i	1	6.76361176868448e-05
v	n	1	1	6.76361176868448e-05
z	f	l	1	6.76361176868448e-05
f	4	b	1	6.76361176868448e-05
l	2	S	1	6.76361176868448e-05
5	D	l	1	6.76361176868448e-05
_	h	{	1	6.76361176868448e-05
8	m	2	1	6.76361176868448e-05
t	f	5	1	6.76361176868448e-05
s	5	r	1	6.76361176868448e-05
z	w	{	1	6.76361176868448e-05
Q	s	n	1	6.76361176868448e-05
t	n	3	1	6.76361176868448e-05
8	d	n	1	6.76361176868448e-05
v	k	5	1	6.76361176868448e-05
Q	m	f	1	6.76361176868448e-05
j	1	m	1	6.76361176868448e-05
f	H	I	1	6.76361176868448e-05
l	m	5	1	6.76361176868448e-05
T	k	5	1	6.76361176868448e-05
s	4	@	1	6.76361176868448e-05
t	{	T	1	6.76361176868448e-05
m	2	{	1	6.76361176868448e-05
i	J	w	1	6.76361176868448e-05
v	b	$	1	6.76361176868448e-05
k	5	w	1	6.76361176868448e-05
r	u	k	1	6.76361176868448e-05
l	i	T	1	6.76361176868448e-05
f	h	Q	1	6.76361176868448e-05
f	g	I	1	6.76361176868448e-05
i	t	k	1	6.76361176868448e-05
2	h	#	1	6.76361176868448e-05
{	d	h	1	6.76361176868448e-05
p	s	Q	1	6.76361176868448e-05
l	k	i	1	6.76361176868448e-05
t	I	8	1	6.76361176868448e-05
{	k	2	1	6.76361176868448e-05
#	d	t	1	6.76361176868448e-05
l	_	V	1	6.76361176868448e-05
b	l	7	1	6.76361176868448e-05
z	E	f	1	6.76361176868448e-05
Q	N	r	1	6.76361176868448e-05
w	0	N	1	6.76361176868448e-05
v	_	i	1	6.76361176868448e-05
g	t	r	1	6.76361176868448e-05
D	r	@	1	6.76361176868448e-05
 	$	m	1	6.76361176868448e-05
8	r	6	1	6.76361176868448e-05
J	I	J	1	6.76361176868448e-05
h	8	g	1	6.76361176868448e-05
k	7	S	1	6.76361176868448e-05
@	g	U	1	6.76361176868448e-05
5	Q	v	1	6.76361176868448e-05
p	p	9	1	6.76361176868448e-05
S	r	1	1	6.76361176868448e-05
m	z	P	1	6.76361176868448e-05
I	z	F	1	6.76361176868448e-05
_	#	g	1	6.76361176868448e-05
I	n	U	1	6.76361176868448e-05
Q	z	_	1	6.76361176868448e-05
b	5	I	1	6.76361176868448e-05
8	m	i	1	6.76361176868448e-05
P	w	8	1	6.76361176868448e-05
6	U	N	1	6.76361176868448e-05
u	b	V	1	6.76361176868448e-05
 	2	S	1	6.76361176868448e-05
J	{	f	1	6.76361176868448e-05
n	r	7	1	6.76361176868448e-05
#	m	b	1	6.76361176868448e-05
k	4	@	1	6.76361176868448e-05
l	v	7	1	6.76361176868448e-05
s	#	g	1	6.76361176868448e-05
{	J	u	1	6.76361176868448e-05
@	z	{	1	6.76361176868448e-05
4	l	2	1	6.76361176868448e-05
k	m	E	1	6.76361176868448e-05
8	p	I	1	6.76361176868448e-05
I	w	E	1	6.76361176868448e-05
#	k	V	1	6.76361176868448e-05
S	1	l	1	6.76361176868448e-05
m	E	v	1	6.76361176868448e-05
N	l	i	1	6.76361176868448e-05
N	d	u	1	6.76361176868448e-05
7	S	@	1	6.76361176868448e-05
i	d	p	1	6.76361176868448e-05
s	r	Q	1	6.76361176868448e-05
k	b	u	1	6.76361176868448e-05
U	l	T	1	6.76361176868448e-05
c	n	Z	1	6.76361176868448e-05
s	8	r	1	6.76361176868448e-05
1	D	d	1	6.76361176868448e-05
S	k	#	1	6.76361176868448e-05
w	8	h	1	6.76361176868448e-05
s	S	u	1	6.76361176868448e-05
m	i	T	1	6.76361176868448e-05
l	n	5	1	6.76361176868448e-05
Q	p	d	1	6.76361176868448e-05
n	t	S	1	6.76361176868448e-05
 	2	p	1	6.76361176868448e-05
4	5	t	1	6.76361176868448e-05
P	b	E	1	6.76361176868448e-05
f	b	Q	1	6.76361176868448e-05
l	2	J	1	6.76361176868448e-05
l	r	V	1	6.76361176868448e-05
U	d	S	1	6.76361176868448e-05
u	D	n	1	6.76361176868448e-05
z	2	l	1	6.76361176868448e-05
5	p	w	1	6.76361176868448e-05
n	p	@	1	6.76361176868448e-05
f	Q	b	1	6.76361176868448e-05
N	b	6	1	6.76361176868448e-05
I	J	5	1	6.76361176868448e-05
d	b	6	1	6.76361176868448e-05
3	t	t	1	6.76361176868448e-05
 	k	m	1	6.76361176868448e-05
z	h	E	1	6.76361176868448e-05
E	s	b	1	6.76361176868448e-05
I	g	u	1	6.76361176868448e-05
1	E	n	1	6.76361176868448e-05
d	2	E	1	6.76361176868448e-05
{	t	i	1	6.76361176868448e-05
Q	p	2	1	6.76361176868448e-05
l	@	J	1	6.76361176868448e-05
5	d	h	1	6.76361176868448e-05
b	w	E	1	6.76361176868448e-05
n	P	m	1	6.76361176868448e-05
{	g	b	1	6.76361176868448e-05
T	k	V	1	6.76361176868448e-05
_	i	2	1	6.76361176868448e-05
i	_	1	1	6.76361176868448e-05
8	k	l	1	6.76361176868448e-05
n	k	8	1	6.76361176868448e-05
k	V	J	1	6.76361176868448e-05
f	r	w	1	6.76361176868448e-05
P	@	s	1	6.76361176868448e-05
s	P	s	1	6.76361176868448e-05
s	d	u	1	6.76361176868448e-05
v	i	2	1	6.76361176868448e-05
n	3	b	1	6.76361176868448e-05
f	m	5	1	6.76361176868448e-05
p	8	m	1	6.76361176868448e-05
S	P	d	1	6.76361176868448e-05
#	J	w	1	6.76361176868448e-05
j	U	z	1	6.76361176868448e-05
V	m	m	1	6.76361176868448e-05
2	v	V	1	6.76361176868448e-05
6	t	t	1	6.76361176868448e-05
@	S	8	1	6.76361176868448e-05
5	l	r	1	6.76361176868448e-05
_	i	b	1	6.76361176868448e-05
d	h	$	1	6.76361176868448e-05
E	f	4	1	6.76361176868448e-05
l	z	w	1	6.76361176868448e-05
5	m	m	1	6.76361176868448e-05
p	2	E	1	6.76361176868448e-05
I	5	#	1	6.76361176868448e-05
h	i	h	1	6.76361176868448e-05
1	r	I	1	6.76361176868448e-05
6	t	h	1	6.76361176868448e-05
5	S	E	1	6.76361176868448e-05
@	h	7	1	6.76361176868448e-05
E	p	d	1	6.76361176868448e-05
k	Q	v	1	6.76361176868448e-05
Q	l	2	1	6.76361176868448e-05
D	P	 	1	6.76361176868448e-05
t	u	8	1	6.76361176868448e-05
n	_	u	1	6.76361176868448e-05
s	u	v	1	6.76361176868448e-05
m	p	d	1	6.76361176868448e-05
p	I	1	1	6.76361176868448e-05
N	n	2	1	6.76361176868448e-05
r	I	Z	1	6.76361176868448e-05
2	l	n	1	6.76361176868448e-05
s	S	i	1	6.76361176868448e-05
{	m	U	1	6.76361176868448e-05
u	v	1	1	6.76361176868448e-05
i	t	h	1	6.76361176868448e-05
$	m	#	1	6.76361176868448e-05
1	f	d	1	6.76361176868448e-05
z	i	l	1	6.76361176868448e-05
5	k	$	1	6.76361176868448e-05
N	n	1	1	6.76361176868448e-05
U	b	2	1	6.76361176868448e-05
h	V	 	1	6.76361176868448e-05
t	n	Q	1	6.76361176868448e-05
I	D	s	1	6.76361176868448e-05
v	1	I	1	6.76361176868448e-05
i	g	3	1	6.76361176868448e-05
m	S	u	1	6.76361176868448e-05
_	2	 	1	6.76361176868448e-05
 	l	0	1	6.76361176868448e-05
T	H	w	1	6.76361176868448e-05
r	I	@	1	6.76361176868448e-05
3	J	g	1	6.76361176868448e-05
u	b	E	1	6.76361176868448e-05
_	V	n	1	6.76361176868448e-05
V	b	w	1	6.76361176868448e-05
~	m	p	1	6.76361176868448e-05
w	1	6	1	6.76361176868448e-05
2	t	V	1	6.76361176868448e-05
2	1	 	1	6.76361176868448e-05
{	s	V	1	6.76361176868448e-05
P	I	z	1	6.76361176868448e-05
J	d	r	1	6.76361176868448e-05
d	p	E	1	6.76361176868448e-05
6	T	f	1	6.76361176868448e-05
8	m	{	1	6.76361176868448e-05
f	p	1	1	6.76361176868448e-05
l	U	t	1	6.76361176868448e-05
p	d	6	1	6.76361176868448e-05
5	S	j	1	6.76361176868448e-05
2	k	j	1	6.76361176868448e-05
f	p	i	1	6.76361176868448e-05
n	k	U	1	6.76361176868448e-05
k	s	b	1	6.76361176868448e-05
D	2	 	1	6.76361176868448e-05
U	k	E	1	6.76361176868448e-05
b	#	D	1	6.76361176868448e-05
u	t	3	1	6.76361176868448e-05
z	b	Q	1	6.76361176868448e-05
$	t	b	1	6.76361176868448e-05
T	k	@	1	6.76361176868448e-05
p	$	g	1	6.76361176868448e-05
r	5	h	1	6.76361176868448e-05
$	s	8	1	6.76361176868448e-05
l	m	U	1	6.76361176868448e-05
V	g	s	1	6.76361176868448e-05
g	h	i	1	6.76361176868448e-05
T	p	l	1	6.76361176868448e-05
{	s	w	1	6.76361176868448e-05
1	J	d	1	6.76361176868448e-05
k	I	#	1	6.76361176868448e-05
E	g	S	1	6.76361176868448e-05
g	Q	z	1	6.76361176868448e-05
3	n	p	1	6.76361176868448e-05
k	m	I	1	6.76361176868448e-05
m	f	j	1	6.76361176868448e-05
4	h	U	1	6.76361176868448e-05
V	J	m	1	6.76361176868448e-05
s	d	@	1	6.76361176868448e-05
m	5	T	1	6.76361176868448e-05
f	I	h	1	6.76361176868448e-05
d	f	1	1	6.76361176868448e-05
#	d	1	1	6.76361176868448e-05
v	$	d	1	6.76361176868448e-05
p	p	Q	1	6.76361176868448e-05
2	k	n	1	6.76361176868448e-05
g	u	k	1	6.76361176868448e-05
D	@	v	1	6.76361176868448e-05
p	p	5	1	6.76361176868448e-05
l	i	b	1	6.76361176868448e-05
N	s	k	1	6.76361176868448e-05
t	U	f	1	6.76361176868448e-05
p	Q	D	1	6.76361176868448e-05
k	m	8	1	6.76361176868448e-05
3	J	j	1	6.76361176868448e-05
n	3	R	1	6.76361176868448e-05
8	s	 	1	6.76361176868448e-05
#	h	I	1	6.76361176868448e-05
T	@	k	1	6.76361176868448e-05
T	p	1	1	6.76361176868448e-05
N	b	l	1	6.76361176868448e-05
E	m	E	1	6.76361176868448e-05
i	s	5	1	6.76361176868448e-05
n	#	w	1	6.76361176868448e-05
$	_	j	1	6.76361176868448e-05
T	r	U	1	6.76361176868448e-05
s	#	v	1	6.76361176868448e-05
{	N	V	1	6.76361176868448e-05
2	5	k	1	6.76361176868448e-05
J	E	S	1	6.76361176868448e-05
z	n	@	1	6.76361176868448e-05
d	7	_	1	6.76361176868448e-05
k	9	r	1	6.76361176868448e-05
U	l	j	1	6.76361176868448e-05
1	Z	i	1	6.76361176868448e-05
f	I	p	1	6.76361176868448e-05
 	8	d	1	6.76361176868448e-05
p	i	h	1	6.76361176868448e-05
J	u	I	1	6.76361176868448e-05
m	P	s	1	6.76361176868448e-05
